Datetime,Close,High,Low,Open,Volume,ATM_Strike,EMA_5,EMA_15,Open_Interest
2025-11-07 08:05:00+00:00,25590.8803828125,25544.5,25533.75,25537.94921875,0,25550,25522.41704293248,25494.994424736116,279274
2025-11-07 08:10:00+00:00,25588.1248828125,25547.75,25534.0,25539.94921875,0,25550,25527.294955704987,25500.251469300347,153774
2025-11-07 08:15:00+00:00,25581.71169140625,25550.80078125,25530.25,25537.19921875,0,25550,25528.41343401166,25504.051334465927,241862
2025-11-07 08:20:00+00:00,25576.90130859375,25532.099609375,25521.5,25531.349609375,0,25550,25527.55882579944,25506.776118829563,192327
2025-11-07 08:25:00+00:00,25543.83530859375,25525.849609375,25491.349609375,25525.849609375,0,25500,25515.989086991296,25505.035305147743,297222
2025-11-07 08:30:00+00:00,25520.08869140625,25496.55078125,25468.25,25493.900390625,0,25450,25500.37618820253,25500.5496908324,269589
2025-11-07 08:35:00+00:00,25524.1456171875,25478.25,25456.599609375,25468.900390625,0,25450,25491.317198385022,25497.1308818221,402198
2025-11-07 08:40:00+00:00,25525.34919140625,25482.94921875,25468.75,25473.349609375,0,25450,25485.67826246502,25494.289570422465,423406
2025-11-07 08:45:00+00:00,25533.11469140625,25483.44921875,25469.30078125,25474.0,0,25500,25484.50230518501,25492.77217294778,182908
2025-11-07 08:50:00+00:00,25567.3333828125,25518.30078125,25482.19921875,25482.19921875,0,25500,25495.10179720668,25495.71324898556,262200
2025-11-07 08:55:00+00:00,25584.71769140625,25536.650390625,25515.30078125,25516.19921875,0,25550,25507.951328346124,25500.455391690488,431980
2025-11-07 09:00:00+00:00,25570.38830859375,25540.5,25518.69921875,25533.19921875,0,25500,25511.75075535575,25502.81716890105,235606
2025-11-07 09:05:00+00:00,25566.3313828125,25524.5,25514.25,25518.80078125,0,25500,25512.934097320503,25504.37762044467,480964
2025-11-07 09:10:00+00:00,25563.7755,25518.900390625,25507.75,25515.25,0,25500,25512.87273154701,25505.424167889087,192530
2025-11-07 09:15:00+00:00,25555.008,25513.80078125,25501.30078125,25512.75,0,25500,25509.915154364677,25505.24614690295,464792
2025-11-07 09:20:00+00:00,25546.59080859375,25506.599609375,25494.69921875,25504.0,0,25500,25505.143306034784,25504.04032971196,455255
2025-11-07 09:25:00+00:00,25541.1796171875,25504.05078125,25484.599609375,25495.75,0,25500,25500.161943606523,25502.310190841712,387061
2025-11-07 09:30:00+00:00,25530.96,25496.75,25473.099609375,25490.099609375,0,25500,25493.441295737684,25499.5214169865,478318
2025-11-07 09:35:00+00:00,25532.86419140625,25486.650390625,25474.0,25481.650390625,0,25500,25489.59432736679,25497.31878869131,120757
2025-11-07 09:40:00+00:00,25537.82330859375,25487.400390625,25476.849609375,25482.150390625,0,25500,25488.67942136953,25496.010141276773,456663
2025-11-07 09:45:00+00:00,25553.10380859375,25513.25,25485.75,25486.599609375,0,25500,25493.152817371352,25496.77132478905,434584
2025-11-07 09:50:00+00:00,25549.7475,25516.099609375,25495.849609375,25500.599609375,0,25500,25495.01854491424,25497.01865919042,348990
2025-11-07 09:55:00+00:00,25561.8223828125,25511.75,25496.349609375,25499.69921875,0,25500,25500.279290359496,25498.741424447868,128182
2025-11-10 03:45:00+00:00,25605.70880859375,25590.349609375,25515.80078125,25515.80078125,0,25550,25518.38606336467,25505.72369756376,348172
2025-11-10 03:50:00+00:00,25577.6038828125,25565.69921875,25521.5,25551.650390625,0,25550,25521.10763599312,25508.327083024546,305301
2025-11-10 03:55:00+00:00,25590.3285,25541.30078125,25515.30078125,25524.44921875,0,25550,25527.15509066208,25512.192447646477,141307
2025-11-10 04:00:00+00:00,25610.46830859375,25561.900390625,25538.650390625,25539.599609375,0,25550,25537.886596899723,25518.08709286254,275568
2025-11-10 04:05:00+00:00,25625.8486171875,25579.150390625,25558.0,25558.0,0,25550,25550.157470849816,25525.163608598472,437387
2025-11-10 04:10:00+00:00,25603.8555,25575.05078125,25543.55078125,25574.55078125,0,25550,25551.02164723321,25528.611907523664,104583
2025-11-10 04:15:00+00:00,25631.81169140625,25583.150390625,25548.69921875,25553.19921875,0,25600,25560.897895030477,25535.116717911333,497841
2025-11-10 04:20:00+00:00,25644.08619140625,25595.5,25574.44921875,25579.75,0,25600,25571.565393561985,25542.339677000546,482476
2025-11-10 04:25:00+00:00,25619.23580859375,25593.650390625,25565.05078125,25593.30078125,0,25550,25570.41013216633,25545.55966854735,164098
2025-11-10 04:30:00+00:00,25606.71080859375,25575.349609375,25553.099609375,25568.19921875,0,25550,25565.473291235885,25546.814661150805,471990
2025-11-10 04:35:00+00:00,25617.48230859375,25566.849609375,25552.30078125,25555.55078125,0,25550,25565.76539728226,25549.25652967883,274657
2025-11-10 04:40:00+00:00,25627.152000000002,25579.55078125,25558.650390625,25566.05078125,0,25600,25569.176931521502,25552.599463468978,463557
2025-11-10 04:45:00+00:00,25653.6541171875,25602.44921875,25575.19921875,25575.900390625,0,25600,25580.267693931004,25558.830682879103,111593
2025-11-10 04:50:00+00:00,25669.2868828125,25618.05078125,25601.849609375,25601.849609375,0,25600,25592.86205637067,25566.233195175468,402098
2025-11-10 04:55:00+00:00,25666.83080859375,25621.75,25612.25,25617.44921875,0,25600,25600.44124070545,25572.40399695041,198624
2025-11-10 05:00:00+00:00,25669.88769140625,25625.099609375,25612.05078125,25615.349609375,0,25600,25606.5109573453,25578.18479615973,350098
2025-11-10 05:05:00+00:00,25653.30380859375,25619.69921875,25601.099609375,25618.150390625,0,25600,25605.04050802187,25581.17414781164,394763
2025-11-10 05:10:00+00:00,25652.6521171875,25610.349609375,25598.44921875,25602.849609375,0,25600,25603.843411597914,25583.70853167893,483977
2025-11-10 05:15:00+00:00,25649.04530859375,25605.80078125,25592.599609375,25600.849609375,0,25600,25601.84547752361,25585.47616639094,235054
2025-11-10 05:20:00+00:00,25655.5093828125,25606.900390625,25587.75,25597.849609375,0,25600,25602.663912099077,25587.829243248325,492209
2025-11-10 05:25:00+00:00,25663.4236171875,25614.44921875,25603.25,25604.0,0,25600,25605.842347649384,25590.875490186037,117600
2025-11-10 05:30:00+00:00,25677.4516171875,25628.849609375,25610.25,25612.80078125,0,25650,25612.627971349597,25595.29095625653,213806
2025-11-10 05:35:00+00:00,25674.5473828125,25631.80078125,25619.55078125,25626.349609375,0,25600,25616.18557464973,25598.792184380716,419842
2025-11-10 05:40:00+00:00,25681.16019140625,25629.900390625,25617.099609375,25622.650390625,0,25650,25620.757179974826,25602.68071016125,411280
2025-11-10 05:45:00+00:00,25687.62230859375,25636.94921875,25625.94921875,25629.099609375,0,25650,25625.95465644155,25606.88932256297,279585
2025-11-10 05:50:00+00:00,25695.0375,25644.30078125,25632.400390625,25635.80078125,0,25650,25631.886437627705,25611.4969072426,335323
2025-11-10 05:55:00+00:00,25701.1003828125,25651.44921875,25641.150390625,25643.44921875,0,25650,25637.85788550181,25616.284891493524,422566
2025-11-10 06:00:00+00:00,25691.2291171875,25649.349609375,25639.19921875,25649.099609375,0,25650,25638.55499658454,25619.242932400583,286714
2025-11-10 06:05:00+00:00,25687.5733828125,25643.900390625,25635.599609375,25640.650390625,0,25650,25637.803591473028,25621.37516350676,488003
2025-11-10 06:10:00+00:00,25684.266,25637.849609375,25629.75,25636.849609375,0,25650,25636.202394315354,25622.828268068413,400775
2025-11-10 06:15:00+00:00,25682.3128828125,25644.5,25630.44921875,25632.75,0,25650,25634.48518996024,25623.856082216116,223034
2025-11-10 06:20:00+00:00,25682.262,25637.55078125,25628.5,25630.80078125,0,25650,25633.323459973493,25624.7490719391,175361
2025-11-10 06:25:00+00:00,25672.09130859375,25634.349609375,25619.05078125,25630.80078125,0,25600,25629.165509774,25624.261639118587,339449
2025-11-10 06:30:00+00:00,25673.89569140625,25631.44921875,25620.19921875,25620.19921875,0,25600,25626.993803391,25624.060233056887,165334
2025-11-10 06:35:00+00:00,25675.84880859375,25626.19921875,25618.75,25621.80078125,0,25600,25626.195738719,25624.12765509665,288850
2025-11-10 06:40:00+00:00,25675.5493828125,25633.5,25621.75,25624.05078125,0,25600,25625.564086229337,25624.14929586582,325801
2025-11-10 06:45:00+00:00,25680.15819140625,25632.849609375,25620.30078125,25623.099609375,0,25650,25626.67618769456,25624.74318271072,478159
2025-11-10 06:50:00+00:00,25683.7141171875,25639.80078125,25624.30078125,25628.650390625,0,25650,25628.600531379707,25625.706437215627,489993
2025-11-10 06:55:00+00:00,25684.3168828125,25639.69921875,25630.80078125,25630.80078125,0,25650,25630.083948003143,25626.624480219925,468563
2025-11-10 07:00:00+00:00,25685.268,25641.900390625,25630.55078125,25634.150390625,0,25650,25631.389298668764,25627.546420192437,235130
2025-11-10 07:05:00+00:00,25689.87680859375,25639.650390625,25629.69921875,25633.5,0,25650,25633.792735570845,25628.92806884025,377860
2025-11-10 07:10:00+00:00,25697.44269140625,25647.30078125,25635.69921875,25638.25,0,25650,25637.911953922237,25631.080859063342,195713
2025-11-10 07:15:00+00:00,25696.38980859375,25648.05078125,25639.44921875,25644.30078125,0,25650,25640.30783907316,25632.833202852304,105944
2025-11-10 07:20:00+00:00,25700.8498828125,25652.0,25643.55078125,25644.599609375,0,25650,25643.388819798776,25634.92290015201,146238
2025-11-10 07:25:00+00:00,25698.4936171875,25650.80078125,25643.80078125,25649.900390625,0,25650,25644.65895278252,25636.457439976763,299006
2025-11-10 07:30:00+00:00,25694.787,25653.19921875,25641.900390625,25647.55078125,0,25650,25644.272635188347,25637.337759979662,321394
2025-11-10 07:35:00+00:00,25688.274,25645.099609375,25631.400390625,25643.30078125,0,25650,25641.848423458898,25637.29553998221,493094
2025-11-10 07:40:00+00:00,25681.5105,25639.94921875,25629.099609375,25635.69921875,0,25650,25637.982282305937,25636.414847484437,164122
2025-11-10 07:45:00+00:00,25685.7181171875,25638.94921875,25629.94921875,25630.75,0,25650,25636.80459445396,25636.16914389263,319174
2025-11-10 07:50:00+00:00,25686.0195,25636.05078125,25624.349609375,25634.0,0,25650,25636.11972963597,25635.99175090605,219966
2025-11-10 07:55:00+00:00,25689.5265,25642.94921875,25634.099609375,25634.400390625,0,25650,25636.82981975732,25636.274032042795,214139
2025-11-10 08:00:00+00:00,25686.67119140625,25642.599609375,25632.650390625,25637.650390625,0,25650,25636.35334337988,25636.16482686557,294368
2025-11-10 08:05:00+00:00,25687.4716171875,25639.650390625,25633.75,25634.849609375,0,25650,25636.301968503256,25636.169125851124,225235
2025-11-10 08:10:00+00:00,25658.7658828125,25637.55078125,25607.55078125,25635.599609375,0,25600,25626.71823941884,25632.591832775983,246706
2025-11-10 08:15:00+00:00,25663.87569140625,25612.650390625,25579.5,25607.25,0,25600,25622.028956487564,25630.09915250711,272573
2025-11-10 08:20:00+00:00,25657.4116171875,25612.650390625,25603.44921875,25612.650390625,0,25600,25616.75237724171,25627.111660787472,126222
2025-11-10 08:25:00+00:00,25651.1491171875,25609.80078125,25598.94921875,25606.849609375,0,25600,25611.151324411145,25623.716355532782,360495
2025-11-10 08:30:00+00:00,25668.7858828125,25619.44921875,25597.400390625,25599.80078125,0,25600,25613.28447669077,25622.94565874744,300862
2025-11-10 08:35:00+00:00,25668.234,25625.30078125,25610.349609375,25618.099609375,0,25600,25614.522984460516,25622.20245140401,152018
2025-11-10 08:40:00+00:00,25670.13819140625,25621.05078125,25611.849609375,25617.349609375,0,25600,25615.982119848675,25621.789693806637,113583
2025-11-10 08:45:00+00:00,25673.84480859375,25626.150390625,25620.19921875,25620.19921875,0,25600,25618.187949690782,25621.89093325268,120362
2025-11-10 08:50:00+00:00,25694.13530859375,25643.849609375,25615.44921875,25622.94921875,0,25650,25626.408502918857,25624.51076776797,406619
2025-11-10 08:55:00+00:00,25688.0743828125,25649.44921875,25633.69921875,25643.349609375,0,25650,25629.87259569591,25626.047019453224,347286
2025-11-10 09:00:00+00:00,25679.10530859375,25641.69921875,25623.150390625,25636.900390625,0,25650,25629.198266922274,25626.272343193446,211982
2025-11-10 09:05:00+00:00,25680.5085,25636.80078125,25622.69921875,25627.75,0,25650,25629.21551128152,25626.644550294262,198392
2025-11-10 09:10:00+00:00,25653.9555,25631.44921875,25601.150390625,25628.400390625,0,25600,25620.39367418768,25623.657731507483,357189
2025-11-10 09:15:00+00:00,25657.06130859375,25613.19921875,25596.650390625,25603.5,0,25600,25615.545652583456,25621.43171624092,281124
2025-11-10 09:20:00+00:00,25657.56230859375,25608.900390625,25596.25,25604.849609375,0,25600,25612.480304847304,25619.54645288268,489876
2025-11-10 09:25:00+00:00,25657.11219140625,25614.25,25601.94921875,25606.0,0,25600,25610.28700010654,25617.840695100476,119129
2025-11-10 09:30:00+00:00,25641.53030859375,25606.849609375,25583.69921875,25606.0,0,25600,25603.641203196028,25614.404309384787,152086
2025-11-10 09:35:00+00:00,25628.55519140625,25592.44921875,25575.900390625,25590.94921875,0,25600,25594.894265672352,25609.778819539813,175508
2025-11-10 09:40:00+00:00,25616.5801171875,25577.80078125,25562.099609375,25577.25,0,25550,25585.07925003157,25604.237619441086,254212
2025-11-10 09:45:00+00:00,25619.3356171875,25575.349609375,25563.55078125,25565.05078125,0,25550,25579.452572937716,25599.7328193547,234834
2025-11-10 09:50:00+00:00,25622.4433828125,25573.099609375,25563.599609375,25568.599609375,0,25550,25576.73530904181,25596.17881459161,451172
2025-11-10 09:55:00+00:00,25625.3985,25579.05078125,25567.0,25569.80078125,0,25550,25575.906872694544,25593.437712767663,375262
2025-11-11 03:45:00+00:00,25597.092,25634.400390625,25545.650390625,25616.150390625,0,25550,25565.937915129696,25587.507998671703,274153
2025-11-11 03:50:00+00:00,25586.5201171875,25545.349609375,25514.30078125,25544.650390625,0,25550,25555.775016336465,25581.000651181494,468663
2025-11-11 03:55:00+00:00,25577.65280859375,25532.599609375,25513.849609375,25532.5,0,25550,25546.049880682644,25574.20052095568,114799
2025-11-11 04:00:00+00:00,25557.5638828125,25528.099609375,25499.55078125,25527.25,0,25500,25532.8835142051,25565.744303492476,221925
2025-11-11 04:05:00+00:00,25564.4761171875,25513.69921875,25489.900390625,25506.69921875,0,25500,25526.405415720063,25559.207417899663,343724
2025-11-11 04:10:00+00:00,25580.70969140625,25532.599609375,25507.5,25512.400390625,0,25550,25527.48707402172,25555.51278949033,455277
2025-11-11 04:15:00+00:00,25552.60280859375,25532.80078125,25501.599609375,25529.44921875,0,25500,25518.85791913948,25548.773641975917,195771
2025-11-11 04:20:00+00:00,25545.58880859375,25501.94921875,25487.5,25501.94921875,0,25500,25510.77181588465,25542.0018879008,179889
2025-11-11 04:25:00+00:00,25570.0888828125,25519.80078125,25493.099609375,25493.150390625,0,25500,25513.53147100644,25539.132999569447,185620
2025-11-11 04:30:00+00:00,25569.3373828125,25528.05078125,25511.849609375,25517.849609375,0,25500,25515.121241087632,25536.52897227952,120359
2025-11-11 04:35:00+00:00,25588.3753828125,25537.400390625,25507.94921875,25518.650390625,0,25550,25522.51442114176,25536.625448400828,387498
2025-11-11 04:40:00+00:00,25552.9531171875,25536.80078125,25501.94921875,25536.19921875,0,25500,25515.65935367784,25532.290919694475,348898
2025-11-11 04:45:00+00:00,25557.41319140625,25512.30078125,25497.19921875,25502.30078125,0,25500,25512.573032660228,25529.05460356079,204827
2025-11-11 04:50:00+00:00,25541.481,25511.0,25487.599609375,25506.75,0,25500,25505.21535510682,25524.23527811569,280832
2025-11-11 04:55:00+00:00,25542.88419140625,25501.94921875,25489.349609375,25489.849609375,0,25500,25500.77703361288,25520.193417179355,112052
2025-11-11 05:00:00+00:00,25520.7403828125,25492.05078125,25467.400390625,25490.80078125,0,25450,25490.45161615859,25513.894337688187,159909
2025-11-11 05:05:00+00:00,25508.3641171875,25472.5,25450.849609375,25469.599609375,0,25450,25479.4508170224,25506.838697820916,411702
2025-11-11 05:10:00+00:00,25509.1156171875,25461.44921875,25452.94921875,25458.0,0,25450,25472.3669509316,25500.75876293705,464918
2025-11-11 05:15:00+00:00,25507.56369140625,25464.599609375,25452.05078125,25458.19921875,0,25450,25467.12809749607,25495.245216398045,312467
2025-11-11 05:20:00+00:00,25527.9031171875,25479.44921875,25451.80078125,25455.75,0,25500,25470.401804580717,25492.95821669204,308983
2025-11-11 05:25:00+00:00,25537.57280859375,25487.599609375,25473.30078125,25476.5,0,25500,25475.80107284548,25492.16339077741,197749
2025-11-11 05:30:00+00:00,25532.36319140625,25494.05078125,25481.400390625,25486.55078125,0,25500,25477.66751210532,25490.81801575836,369703
2025-11-11 05:35:00+00:00,25537.07180859375,25488.849609375,25476.099609375,25480.80078125,0,25500,25480.47821119521,25490.22821496044,126607
2025-11-11 05:40:00+00:00,25529.4061171875,25488.05078125,25474.94921875,25486.400390625,0,25500,25479.801880380142,25488.755840434136,386856
2025-11-11 05:45:00+00:00,25521.34119140625,25483.69921875,25469.25,25478.55078125,0,25450,25476.66805046177,25486.461409207997,489317
2025-11-11 05:50:00+00:00,25517.8831171875,25474.099609375,25463.19921875,25469.5,0,25450,25473.428439891184,25484.022385400745,228321
2025-11-11 05:55:00+00:00,25523.4958828125,25474.44921875,25466.150390625,25466.650390625,0,25450,25473.135887010794,25482.5884348819,118024
2025-11-11 06:00:00+00:00,25526.55080859375,25478.650390625,25470.0,25473.05078125,0,25500,25473.957127798865,25481.714831693535,461822
2025-11-11 06:05:00+00:00,25535.31830859375,25487.19921875,25467.400390625,25476.05078125,0,25500,25477.421288324247,25482.04417890372,179236
2025-11-11 06:10:00+00:00,25547.59280859375,25499.349609375,25483.400390625,25484.650390625,0,25500,25483.814062007837,25483.863607712632,347615
2025-11-11 06:15:00+00:00,25555.15869140625,25506.25,25495.400390625,25496.44921875,0,25500,25490.59283821356,25486.39945557668,140371
2025-11-11 06:20:00+00:00,25581.41030859375,25531.55078125,25499.30078125,25503.30078125,0,25550,25503.84509526737,25491.893224801468,265387
2025-11-11 06:25:00+00:00,25579.1068828125,25539.849609375,25523.599609375,25530.19921875,0,25550,25511.913657261583,25496.41291935753,458812
2025-11-11 06:30:00+00:00,25591.8315,25541.099609375,25526.400390625,25527.94921875,0,25550,25521.525771507724,25501.955054437844,447767
2025-11-11 06:35:00+00:00,25588.42430859375,25556.44921875,25533.5,25542.400390625,0,25550,25526.800384130154,25506.379373804983,171071
2025-11-11 06:40:00+00:00,25589.3773828125,25544.30078125,25529.55078125,25536.94921875,0,25550,25530.63384983677,25510.369549735613,368436
2025-11-11 06:45:00+00:00,25602.6538828125,25551.55078125,25534.30078125,25538.19921875,0,25550,25537.60616030785,25515.51720367491,102871
2025-11-11 06:50:00+00:00,25608.21380859375,25559.849609375,25548.55078125,25551.0,0,25550,25544.10397666357,25520.71500438742,331190
2025-11-11 06:55:00+00:00,25625.4493828125,25575.650390625,25549.5,25557.44921875,0,25550,25554.16957819238,25527.41322649524,100755
2025-11-11 07:00:00+00:00,25640.679,25590.55078125,25571.19921875,25574.30078125,0,25600,25565.94638546159,25535.174073183334,449171
2025-11-11 07:05:00+00:00,25627.3516171875,25589.5,25571.19921875,25588.599609375,0,25600,25569.363996557728,25540.30221637917,369032
2025-11-11 07:10:00+00:00,25624.04619140625,25579.400390625,25563.150390625,25575.44921875,0,25550,25570.542794580157,25544.3769881599,394412
2025-11-11 07:15:00+00:00,25632.76280859375,25581.599609375,25565.69921875,25572.349609375,0,25600,25574.22839951177,25549.029815811788,359618
2025-11-11 07:20:00+00:00,25624.8975,25582.75,25570.05078125,25579.650390625,0,25550,25574.06893300785,25552.119838835315,490276
2025-11-11 07:25:00+00:00,25618.48430859375,25573.44921875,25558.849609375,25572.599609375,0,25550,25571.829158463566,25554.02356015277,393241
2025-11-11 07:30:00+00:00,25619.3356171875,25571.599609375,25561.5,25568.150390625,0,25550,25570.61917855905,25555.79551747743,186194
2025-11-11 07:35:00+00:00,25622.79369140625,25580.5,25566.30078125,25567.900390625,0,25550,25570.96291591437,25557.777376620877,379802
2025-11-11 07:40:00+00:00,25639.52630859375,25588.349609375,25569.94921875,25571.55078125,0,25600,25576.758480401244,25561.59890571514,494912
2025-11-11 07:45:00+00:00,25660.2688828125,25611.5,25586.80078125,25587.849609375,0,25600,25587.522580684163,25567.530390157,339359
2025-11-11 07:50:00+00:00,25666.4805,25615.599609375,25604.75,25608.69921875,0,25600,25596.765053789444,25573.495341387374,442596
2025-11-11 07:55:00+00:00,25659.56630859375,25618.05078125,25605.650390625,25614.900390625,0,25600,25600.626572317964,25577.852124885827,379788
2025-11-11 08:00:00+00:00,25674.4965,25624.0,25605.349609375,25606.849609375,0,25600,25608.167714878644,25583.526859275094,396765
2025-11-11 08:05:00+00:00,25695.88880859375,25644.94921875,25620.099609375,25622.650390625,0,25650,25620.311679710765,25591.160953037583,223955
2025-11-11 08:10:00+00:00,25677.7021171875,25647.75,25623.30078125,25644.349609375,0,25650,25622.357526057174,25595.57198625164,135340
2025-11-11 08:15:00+00:00,25717.7821171875,25667.75,25625.80078125,25626.44921875,0,25650,25637.054756954785,25604.43164031393,408919
2025-11-11 08:20:00+00:00,25722.0406171875,25672.5,25661.75,25666.099609375,0,25650,25648.26957755319,25612.71508761844,313568
2025-11-11 08:25:00+00:00,25686.3208828125,25671.400390625,25622.25,25670.5,0,25650,25643.8633121188,25615.507049322387,416878
2025-11-11 08:30:00+00:00,25693.88480859375,25651.05078125,25630.150390625,25634.400390625,0,25650,25643.442077870863,25618.893619328963,175444
2025-11-11 08:35:00+00:00,25712.772117187502,25663.44921875,25640.849609375,25641.849609375,0,25650,25649.444458163915,25624.21306925659,147039
2025-11-11 08:40:00+00:00,25698.4936171875,25662.849609375,25644.150390625,25660.900390625,0,25650,25648.696045025947,25627.086337943267,264440
2025-11-11 08:45:00+00:00,25730.859,25681.400390625,25645.150390625,25646.400390625,0,25700,25658.964030017298,25633.63804570036,255541
2025-11-11 08:50:00+00:00,25737.9238828125,25686.55078125,25669.849609375,25679.0,0,25700,25668.15961376153,25640.252137644064,178834
2025-11-11 08:55:00+00:00,25741.4308828125,25693.599609375,25683.349609375,25685.75,0,25700,25675.456669591025,25646.476968094805,371861
2025-11-11 09:00:00+00:00,25748.0926171875,25699.80078125,25688.25,25690.650390625,0,25700,25682.537519310685,25652.754749426706,188124
2025-11-11 09:05:00+00:00,25706.96169140625,25697.400390625,25654.55078125,25696.05078125,0,25650,25673.57514308213,25653.11670457649,496120
2025-11-11 09:10:00+00:00,25714.7761171875,25679.05078125,25653.69921875,25655.55078125,0,25650,25670.19983497142,25654.40826884818,134154
2025-11-11 09:15:00+00:00,25718.68430859375,25673.05078125,25660.75,25662.849609375,0,25650,25669.24975977261,25656.025936414037,340434
2025-11-11 09:20:00+00:00,25732.96280859375,25693.19921875,25666.80078125,25667.80078125,0,25700,25673.366376306745,25659.222645534155,247038
2025-11-11 09:25:00+00:00,25727.9038828125,25683.44921875,25670.75,25680.80078125,0,25700,25674.42784462117,25661.38866249864,339899
2025-11-11 09:30:00+00:00,25745.23730859375,25702.150390625,25677.94921875,25677.94921875,0,25700,25680.90176620578,25665.44628085818,254761
2025-11-11 09:35:00+00:00,25732.71230859375,25700.650390625,25676.5,25692.849609375,0,25700,25681.05104726219,25667.434196922783,415332
2025-11-11 09:40:00+00:00,25746.29019140625,25697.099609375,25670.599609375,25681.94921875,0,25700,25685.667495049795,25670.86747113556,355477
2025-11-11 09:45:00+00:00,25752.25130859375,25700.849609375,25686.94921875,25695.30078125,0,25700,25690.728199824865,25674.61523841549,459432
2025-11-11 09:50:00+00:00,25755.55869140625,25706.900390625,25694.599609375,25699.30078125,0,25700,25695.20226342491,25678.30713244168,143948
2025-11-11 09:55:00+00:00,25756.9618828125,25713.80078125,25703.05078125,25704.55078125,0,25700,25698.65176936661,25681.71258854272,356891
2025-11-12 03:45:00+00:00,25858.8136171875,25832.5,25805.400390625,25822.599609375,0,25800,25734.83425249441,25697.39841731863,278610
2025-11-12 03:50:00+00:00,25891.2298828125,25848.80078125,25805.94921875,25808.599609375,0,25850,25769.739762079607,25715.16746281005,125870
2025-11-12 03:55:00+00:00,25845.588,25839.94921875,25791.900390625,25839.400390625,0,25800,25777.826508053076,25725.021529958794,309992
2025-11-12 04:00:00+00:00,25839.6268828125,25804.69921875,25786.900390625,25792.75,0,25800,25781.23459911872,25732.9001863702,496435
2025-11-12 04:05:00+00:00,25837.572,25796.0,25781.25,25788.849609375,0,25800,25782.823066079145,25739.537663073923,265448
2025-11-12 04:10:00+00:00,25896.4395,25851.099609375,25784.599609375,25786.349609375,0,25850,25803.4653773861,25752.689205189683,447483
2025-11-12 04:15:00+00:00,25905.5083828125,25857.69921875,25843.69921875,25845.0,0,25850,25820.24384534073,25765.328152197224,302578
2025-11-12 04:20:00+00:00,25906.30880859375,25860.650390625,25846.5,25852.900390625,0,25850,25831.69576668549,25776.487084344444,201758
2025-11-12 04:25:00+00:00,25908.56330859375,25860.94921875,25848.69921875,25853.349609375,0,25850,25840.08038091533,25786.532399973265,426092
2025-11-12 04:30:00+00:00,25898.9953828125,25863.849609375,25844.30078125,25859.400390625,0,25850,25842.48718102689,25794.12844763286,295313
2025-11-12 04:35:00+00:00,25896.9405,25858.05078125,25840.69921875,25847.5,0,25850,25843.408120684595,25800.51864167875,460005
2025-11-12 04:40:00+00:00,25891.52930859375,25849.19921875,25836.19921875,25845.349609375,0,25850,25842.221950248066,25805.43501264078,453345
2025-11-12 04:45:00+00:00,25888.6231171875,25852.55078125,25835.94921875,25839.75,0,25850,25840.464373082046,25809.374288404437,439357
2025-11-12 04:50:00+00:00,25886.82069140625,25843.75,25829.94921875,25837.44921875,0,25850,25838.693045596367,25812.59630118201,216617
2025-11-12 04:55:00+00:00,25891.9813828125,25841.349609375,25833.05078125,25835.55078125,0,25850,25839.228957480915,25816.059361190502,391908
2025-11-12 05:00:00+00:00,25911.72,25861.400390625,25835.44921875,25840.19921875,0,25850,25846.15263832061,25821.551941041693,369610
2025-11-12 05:05:00+00:00,25918.9336171875,25869.44921875,25852.849609375,25857.849609375,0,25850,25853.16816513041,25827.25785075523,310691
2025-11-12 05:10:00+00:00,25923.39369140625,25878.0,25866.80078125,25867.599609375,0,25850,25859.328906961942,25832.80691823895,378788
2025-11-12 05:15:00+00:00,25926.5503828125,25876.099609375,25866.650390625,25871.400390625,0,25850,25864.486198391296,25838.05615111533,177153
2025-11-12 05:20:00+00:00,25928.7031171875,25877.150390625,25869.849609375,25874.05078125,0,25900,25868.640538510863,25842.917784569665,340637
2025-11-12 05:25:00+00:00,25917.08030859375,25876.849609375,25863.900390625,25876.099609375,0,25850,25867.543562132247,25845.72176267033,354451
2025-11-12 05:30:00+00:00,25920.9376171875,25873.900390625,25862.94921875,25865.349609375,0,25850,25868.0954476715,25848.65644468029,416612
2025-11-12 05:35:00+00:00,25933.4626171875,25882.849609375,25869.94921875,25869.94921875,0,25900,25872.63003803101,25852.786791439004,152848
2025-11-12 05:40:00+00:00,25933.66419140625,25884.19921875,25873.650390625,25881.75,0,25900,25875.72015556234,25856.42599133725,429509
2025-11-12 05:45:00+00:00,25932.0613828125,25884.650390625,25878.5,25882.599609375,0,25900,25877.24703079156,25859.41034007635,188226
2025-11-12 05:50:00+00:00,25938.87380859375,25889.25,25878.900390625,25880.69921875,0,25900,25880.53122365271,25862.87149873868,107301
2025-11-12 05:55:00+00:00,25938.87380859375,25891.19921875,25882.849609375,25888.599609375,0,25900,25882.720685560143,25865.90001256822,361542
2025-11-12 06:00:00+00:00,25949.796,25898.80078125,25884.349609375,25886.849609375,0,25900,25887.81379037343,25869.912510997197,378862
2025-11-12 06:05:00+00:00,25945.7371171875,25900.349609375,25889.849609375,25898.30078125,0,25900,25889.858933165626,25872.917099466293,301365
2025-11-12 06:10:00+00:00,25944.13430859375,25895.650390625,25888.25,25894.099609375,0,25900,25890.68915856875,25875.34616320488,478577
